Date,EURUSD,GLD,IEF,SPY,UNG,USDJPY,USO
2019-06-25,1.140029788017273,134.1999969482422,94.316650390625,263.9194641113281,77.87999725341797,107.3270034790039,96.0
2019-06-26,1.1369967460632324,132.97000122070312,93.93109130859376,263.6562805175781,78.12000274658203,107.16600036621094,98.31999969482422
2019-06-27,1.1374752521514893,132.83999633789062,94.21385192871094,264.5911560058594,79.68000030517578,107.73799896240234,98.31999969482422
2019-06-28,1.1372941732406616,133.1999969482422,94.25664520263672,265.9527282714844,79.55999755859375,107.74700164794922,96.31999969482422
2019-07-01,1.1364928483963013,130.6199951171875,94.13822174072266,268.3671875,77.80000305175781,108.38200378417967,98.23999786376952
2019-07-02,1.1287446022033691,133.41000366210938,94.47296142578124,269.0660705566406,77.04000091552734,108.36599731445312,93.5999984741211
2019-07-03,1.1293054819107056,133.6300048828125,94.65316009521484,271.2173156738281,78.31999969482422,107.80500030517578,94.16000366210938
2019-07-05,1.128579020500183,132.13999938964844,94.05242919921876,270.90875244140625,82.72000122070312,107.80799865722656,95.5999984741211
2019-07-08,1.1227376461029053,131.2899932861328,93.9580307006836,269.42010498046875,82.5199966430664,108.4739990234375,95.44000244140624
2019-07-09,1.121604323387146,131.75,93.8979263305664,269.7559814453125,83.12000274658203,108.72100067138672,96.31999969482422
2019-07-10,1.120824933052063,133.8300018310547,93.94940948486328,271.0448608398437,84.16000366210938,108.92400360107422,100.23999786376952
2019-07-11,1.125885248184204,132.6999969482422,93.48599243164062,271.6802978515625,82.68000030517578,108.33399963378906,100.4000015258789
2019-07-12,1.1252391338348389,133.52999877929688,93.58895111083984,272.8965148925781,84.36000061035156,108.58799743652344,100.16000366210938
2019-07-15,1.1272051334381104,133.52999877929688,93.7863311767578,272.9873352050781,82.72000122070312,107.83200073242188,98.4000015258789
2019-07-16,1.126176834106445,132.39999389648438,93.58039093017578,272.1068420410156,79.87999725341797,107.88899993896484,96.55999755859376
2019-07-17,1.121227145195007,134.5800018310547,94.0180892944336,270.2552185058594,79.4800033569336,108.20099639892578,94.0
2019-07-18,1.12296462059021,136.47999572753906,94.2498016357422,271.2445983886719,78.72000122070312,107.93699645996094,92.4800033569336
2019-07-19,1.1261515617370603,134.47000122070312,94.07816314697266,269.7378234863281,77.63999938964844,107.4010009765625,93.36000061035156
2019-07-22,1.1218308210372925,134.4499969482422,94.12108612060548,270.4003295898437,79.55999755859375,107.80999755859376,93.44000244140624
2019-07-23,1.1206114292144775,133.69000244140625,93.96656036376952,272.33380126953125,78.83999633789062,107.90399932861328,94.4800033569336
2019-07-24,1.11512553691864,134.3699951171875,94.10392761230467,273.61358642578125,76.80000305175781,108.23200225830078,92.72000122070312
2019-07-25,1.1142433881759644,133.4199981689453,93.94084930419922,272.3065490722656,77.04000091552734,108.18900299072266,92.8000030517578
2019-07-26,1.1146159172058103,133.63999938964844,93.92367553710938,274.1309509277344,75.12000274658203,108.66600036621094,93.1999969482422
2019-07-29,1.1132138967514038,134.52999877929688,94.0094757080078,273.6317749023437,73.5999984741211,108.63300323486328,94.55999755859376
2019-07-30,1.1143054962158203,134.97999572753906,94.05242919921876,272.9600524902344,74.16000366210938,108.86599731445312,96.63999938964844
2019-07-31,1.1157974004745483,133.2100067138672,94.292724609375,269.9737854003906,77.76000213623047,108.56199645996094,96.31999969482422
2019-08-01,1.107174515724182,136.41000366210938,95.36219787597656,267.6228332519531,75.4000015258789,108.81999969482422,90.4800033569336
2019-08-02,1.1078859567642212,135.88999938964844,95.55998229980467,265.6077575683594,74.4000015258789,107.43099975585938,91.83999633789062
2019-08-05,1.1108025312423706,137.7899932861328,96.38528442382812,257.6202087402344,72.4000015258789,106.5770034790039,90.95999908447266
2019-08-06,1.1243788003921509,138.91000366210938,96.54007720947266,261.23272705078125,73.16000366210938,105.59300231933594,89.12000274658203
2019-08-07,1.1206992864608765,141.02000427246094,96.54007720947266,261.3870849609375,72.5199966430664,106.33699798583984,86.72000122070312
2019-08-08,1.12043559551239,141.72999572753906,96.54867553710938,266.5154724121094,73.72000122070312,106.12100219726562,87.68000030517578
2019-08-09,1.1187183856964111,141.25999450683594,96.40251159667967,264.7001037597656,73.76000213623047,105.8740005493164,90.23999786376952
2019-08-12,1.1208499670028689,142.6300048828125,97.01293182373048,261.4777526855469,73.36000061035156,105.38200378417967,90.87999725341795
2019-08-13,1.1218308210372925,141.77999877929688,96.66903686523438,265.5442199707031,74.76000213623047,105.35800170898438,94.95999908447266
2019-08-14,1.1177055835723877,142.75,97.3138427734375,257.6928100585937,74.87999725341797,106.58999633789062,91.5199966430664
2019-08-15,1.1143302917480469,143.6999969482422,97.932861328125,258.37359619140625,77.12000274658203,105.91600036621094,90.8000030517578
2019-08-16,1.1113580465316772,142.77999877929688,97.6749267578125,262.185791015625,76.4000015258789,106.08300018310548,91.1999969482422
2019-08-19,1.109385371208191,141.11000061035156,97.21065521240234,265.3446044921875,76.4000015258789,106.43000030517578,93.27999877929688
2019-08-20,1.1083157062530518,142.2100067138672,97.64053344726562,263.3113708496094,76.95999908447266,106.5739974975586,93.04000091552734
2019-08-21,1.1097793579101562,141.75999450683594,97.38263702392578,265.4534912109375,75.5999984741211,106.27400207519533,92.87999725341795
2019-08-22,1.10907781124115,141.39999389648438,97.16768646240234,265.3717956542969,74.87999725341797,106.59700012207033,92.23999786376952
2019-08-23,1.108401656150818,144.1699981689453,97.82105255126952,258.5550231933594,74.80000305175781,106.46800231933594,89.5199966430664
2019-08-26,1.1143054962158203,144.19000244140625,97.72648620605467,261.4142761230469,77.23999786376953,104.85199737548828,89.44000244140625
2019-08-27,1.1103708744049072,145.57000732421875,98.1477508544922,260.3886108398437,76.23999786376953,105.97799682617188,91.36000061035156
